event_id,order_id,status,event_timestamp,updated_by,rto_status
EVT00000316,ORD0000052,Cancelled by Customer,05-07-2026 03:47,Customer App,Non-RTO
EVT00000317,ORD0000053,Order Placed,17-06-2026 23:56,System,Non-RTO
EVT00000318,ORD0000053,Packed,18-06-2026 18:56,Seller Panel,Non-RTO
EVT00000319,ORD0000053,Shipped,19-06-2026 09:56,Courier Partner,Non-RTO
EVT00000320,ORD0000053,Out for Delivery,23-06-2026 08:56,Courier Partner,Non-RTO
EVT00000321,ORD0000053,Delivery Failed,23-06-2026 10:02,Courier Partner,Non-RTO
EVT00000322,ORD0000053,Out for Delivery,24-06-2026 05:56,Courier Partner,Non-RTO
EVT00000323,ORD0000053,Delivery Failed,24-06-2026 10:07,Courier Partner,Non-RTO
EVT00000324,ORD0000053,RTO Initiated,26-06-2026 07:07,Courier Partner,RTO
EVT00000325,ORD0000053,RTO In Transit,28-06-2026 07:07,Courier Partner,RTO
EVT00000326,ORD0000053,RTO Received at Warehouse,30-06-2026 07:07,Seller Panel,RTO
EVT00000327,ORD0000054,Order Placed,26-05-2026 18:51,System,Non-RTO
EVT00000328,ORD0000054,Packed,27-05-2026 07:51,Seller Panel,Non-RTO
EVT00000329,ORD0000054,Shipped,27-05-2026 14:51,Courier Partner,Non-RTO
EVT00000330,ORD0000054,Out for Delivery,30-05-2026 12:51,Courier Partner,Non-RTO
EVT00000331,ORD0000054,Delivery Failed,30-05-2026 14:56,Courier Partner,Non-RTO
EVT00000332,ORD0000054,RTO Initiated,01-06-2026 08:56,Courier Partner,RTO
EVT00000333,ORD0000054,RTO In Transit,04-06-2026 08:56,Courier Partner,RTO
EVT00000334,ORD0000054,RTO Received at Warehouse,06-06-2026 08:56,Seller Panel,RTO
EVT00000335,ORD0000054,RTO - Damaged Stock,06-06-2026 14:56,Warehouse QC,RTO
EVT00000336,ORD0000055,Order Placed,28-07-2026 18:29,System,Non-RTO
EVT00000337,ORD0000055,Packed,28-07-2026 23:29,Seller Panel,Non-RTO
EVT00000338,ORD0000055,Shipped,29-07-2026 05:29,Courier Partner,Non-RTO
EVT00000339,ORD0000055,Out for Delivery,01-08-2026 02:29,Courier Partner,Non-RTO
EVT00000340,ORD0000055,Delivered,01-08-2026 06:17,Courier Partner,Non-RTO
EVT00000341,ORD0000056,Order Placed,07-03-2026 18:36,System,Non-RTO
EVT00000342,ORD0000056,Packed,08-03-2026 12:36,Seller Panel,Non-RTO
EVT00000343,ORD0000056,Shipped,09-03-2026 02:36,Courier Partner,Non-RTO
EVT00000344,ORD0000056,Out for Delivery,14-03-2026 22:36,Courier Partner,Non-RTO
EVT00000345,ORD0000056,Delivery Failed,15-03-2026 03:14,Courier Partner,Non-RTO
EVT00000346,ORD0000056,Out for Delivery,17-03-2026 23:36,Courier Partner,Non-RTO
EVT00000347,ORD0000056,Delivered,18-03-2026 03:47,Courier Partner,Non-RTO
EVT00000348,ORD0000057,Order Placed,12-06-2026 23:50,System,Non-RTO
EVT00000349,ORD0000057,Packed,13-06-2026 04:50,Seller Panel,Non-RTO
EVT00000350,ORD0000057,Shipped,13-06-2026 21:50,Courier Partner,Non-RTO
EVT00000351,ORD0000057,Out for Delivery,17-06-2026 20:50,Courier Partner,Non-RTO
EVT00000352,ORD0000057,Delivery Failed,17-06-2026 22:36,Courier Partner,Non-RTO
EVT00000353,ORD0000057,RTO Initiated,18-06-2026 17:36,Courier Partner,RTO
EVT00000354,ORD0000057,RTO In Transit,22-06-2026 17:36,Courier Partner,RTO
EVT00000355,ORD0000057,RTO Received at Warehouse,26-06-2026 17:36,Seller Panel,RTO
EVT00000356,ORD0000058,Order Placed,18-05-2026 22:07,System,Non-RTO
EVT00000357,ORD0000058,Packed,19-05-2026 04:07,Seller Panel,Non-RTO
EVT00000358,ORD0000058,Shipped,19-05-2026 12:07,Courier Partner,Non-RTO
EVT00000359,ORD0000058,Out for Delivery,25-05-2026 08:07,Courier Partner,Non-RTO
EVT00000360,ORD0000058,Delivered,25-05-2026 12:15,Courier Partner,Non-RTO
EVT00000361,ORD0000059,Order Placed,25-05-2026 16:38,System,Non-RTO
EVT00000362,ORD0000059,Packed,26-05-2026 05:38,Seller Panel,Non-RTO
EVT00000363,ORD0000059,Shipped,27-05-2026 11:38,Courier Partner,Non-RTO
EVT00000364,ORD0000059,Out for Delivery,03-06-2026 09:38,Courier Partner,Non-RTO
EVT00000365,ORD0000059,Delivery Failed,03-06-2026 12:38,Courier Partner,Non-RTO
EVT00000366,ORD0000059,Out for Delivery,05-06-2026 08:38,Courier Partner,Non-RTO
EVT00000367,ORD0000059,Delivery Failed,05-06-2026 12:02,Courier Partner,Non-RTO
EVT00000368,ORD0000059,RTO Initiated,06-06-2026 18:02,Courier Partner,RTO
EVT00000369,ORD0000059,RTO In Transit,11-06-2026 18:02,Courier Partner,RTO
EVT00000370,ORD0000059,RTO Received at Warehouse,15-06-2026 18:02,Seller Panel,RTO
EVT00000371,ORD0000060,Order Placed,15-03-2026 20:38,System,Non-RTO
EVT00000372,ORD0000060,Packed,16-03-2026 14:38,Seller Panel,Non-RTO
EVT00000373,ORD0000060,Shipped,17-03-2026 02:38,Courier Partner,Non-RTO
EVT00000374,ORD0000060,Out for Delivery,22-03-2026 22:38,Courier Partner,Non-RTO
EVT00000375,ORD0000060,Delivery Failed,23-03-2026 02:50,Courier Partner,Non-RTO
EVT00000376,ORD0000060,Out for Delivery,25-03-2026 00:38,Courier Partner,Non-RTO
EVT00000377,ORD0000060,Delivery Failed,25-03-2026 03:27,Courier Partner,Non-RTO
EVT00000378,ORD0000060,Out for Delivery,27-03-2026 23:38,Courier Partner,Non-RTO
EVT00000379,ORD0000060,Delivery Failed,28-03-2026 03:29,Courier Partner,Non-RTO
EVT00000380,ORD0000060,RTO Initiated,29-03-2026 13:29,Courier Partner,RTO
EVT00000381,ORD0000060,RTO In Transit,03-04-2026 13:29,Courier Partner,RTO
EVT00000382,ORD0000060,RTO Received at Warehouse,05-04-2026 13:29,Seller Panel,RTO
EVT00000383,ORD0000060,RTO - Damaged Stock,05-04-2026 20:29,Warehouse QC,RTO
EVT00000384,ORD0000061,Order Placed,16-02-2026 23:24,System,Non-RTO
EVT00000385,ORD0000061,Packed,17-02-2026 18:24,Seller Panel,Non-RTO
EVT00000386,ORD0000061,Shipped,18-02-2026 17:24,Courier Partner,Non-RTO
EVT00000387,ORD0000061,Out for Delivery,21-02-2026 16:24,Courier Partner,Non-RTO
EVT00000388,ORD0000061,Delivered,21-02-2026 18:08,Courier Partner,Non-RTO
EVT00000389,ORD0000062,Order Placed,12-06-2026 17:00,System,Non-RTO
EVT00000390,ORD0000062,Packed,13-06-2026 13:00,Seller Panel,Non-RTO
EVT00000391,ORD0000062,Shipped,14-06-2026 18:00,Courier Partner,Non-RTO
EVT00000392,ORD0000062,Out for Delivery,19-06-2026 15:00,Courier Partner,Non-RTO
EVT00000393,ORD0000062,Delivered,19-06-2026 18:34,Courier Partner,Non-RTO
EVT00000394,ORD0000063,Order Placed,10-04-2026 19:42,System,Non-RTO
EVT00000395,ORD0000063,Packed,11-04-2026 09:42,Seller Panel,Non-RTO
EVT00000396,ORD0000063,Shipped,12-04-2026 14:42,Courier Partner,Non-RTO
EVT00000397,ORD0000063,Out for Delivery,15-04-2026 12:42,Courier Partner,Non-RTO
EVT00000398,ORD0000063,Delivery Failed,15-04-2026 15:29,Courier Partner,Non-RTO
EVT00000399,ORD0000063,Out for Delivery,18-04-2026 12:42,Courier Partner,Non-RTO
EVT00000400,ORD0000063,Delivery Failed,18-04-2026 14:49,Courier Partner,Non-RTO
EVT00000401,ORD0000063,Out for Delivery,19-04-2026 13:42,Courier Partner,Non-RTO
EVT00000402,ORD0000063,Delivery Failed,19-04-2026 14:59,Courier Partner,Non-RTO
EVT00000403,ORD0000063,Out for Delivery,22-04-2026 13:42,Courier Partner,Non-RTO
EVT00000404,ORD0000063,Delivered,22-04-2026 15:14,Courier Partner,Non-RTO
EVT00000405,ORD0000064,Order Placed,09-02-2026 23:20,System,Non-RTO
EVT00000406,ORD0000064,Packed,10-02-2026 11:20,Seller Panel,Non-RTO
EVT00000407,ORD0000064,Shipped,10-02-2026 21:20,Courier Partner,Non-RTO
EVT00000408,ORD0000064,Out for Delivery,13-02-2026 18:20,Courier Partner,Non-RTO
EVT00000409,ORD0000064,Delivered,13-02-2026 22:42,Courier Partner,Non-RTO
EVT00000410,ORD0000065,Order Placed,21-07-2026 13:58,System,Non-RTO
EVT00000411,ORD0000065,Packed,21-07-2026 19:58,Seller Panel,Non-RTO
EVT00000412,ORD0000065,Shipped,22-07-2026 20:58,Courier Partner,Non-RTO
EVT00000413,ORD0000065,Out for Delivery,25-07-2026 17:58,Courier Partner,Non-RTO
EVT00000414,ORD0000065,Delivery Failed,25-07-2026 21:45,Courier Partner,Non-RTO
EVT00000415,ORD0000065,Out for Delivery,26-07-2026 16:58,Courier Partner,Non-RTO
EVT00000416,ORD0000065,Delivered,26-07-2026 22:05,Courier Partner,Non-RTO
EVT00000417,ORD0000066,Order Placed,06-07-2026 15:34,System,Non-RTO
EVT00000418,ORD0000066,Packed,07-07-2026 05:34,Seller Panel,Non-RTO
EVT00000419,ORD0000066,Shipped,08-07-2026 02:34,Courier Partner,Non-RTO
EVT00000420,ORD0000066,Out for Delivery,14-07-2026 22:34,Courier Partner,Non-RTO
EVT00000421,ORD0000066,Delivered,15-07-2026 03:35,Courier Partner,Non-RTO
EVT00000422,ORD0000067,Order Placed,19-04-2026 21:49,System,Non-RTO
EVT00000423,ORD0000067,Packed,20-04-2026 13:49,Seller Panel,Non-RTO
EVT00000424,ORD0000067,Shipped,21-04-2026 19:49,Courier Partner,Non-RTO
EVT00000425,ORD0000067,Out for Delivery,27-04-2026 16:49,Courier Partner,Non-RTO
EVT00000426,ORD0000067,Delivered,27-04-2026 20:13,Courier Partner,Non-RTO
EVT00000427,ORD0000068,Order Placed,14-04-2026 20:23,System,Non-RTO
EVT00000428,ORD0000068,Packed,15-04-2026 13:23,Seller Panel,Non-RTO
EVT00000429,ORD0000068,Shipped,15-04-2026 20:23,Courier Partner,Non-RTO
EVT00000430,ORD0000068,Out for Delivery,21-04-2026 16:23,Courier Partner,Non-RTO
EVT00000431,ORD0000068,Delivered,21-04-2026 20:57,Courier Partner,Non-RTO
EVT00000432,ORD0000069,Order Placed,23-05-2026 23:46,System,Non-RTO
EVT00000433,ORD0000069,Packed,24-05-2026 14:46,Seller Panel,Non-RTO
EVT00000434,ORD0000069,Shipped,24-05-2026 21:46,Courier Partner,Non-RTO
EVT00000435,ORD0000069,Out for Delivery,29-05-2026 19:46,Courier Partner,Non-RTO
EVT00000436,ORD0000069,Delivery Failed,29-05-2026 22:10,Courier Partner,Non-RTO
EVT00000437,ORD0000069,Out for Delivery,31-05-2026 19:46,Courier Partner,Non-RTO
EVT00000438,ORD0000069,Delivery Failed,31-05-2026 22:01,Courier Partner,Non-RTO
EVT00000439,ORD0000069,Out for Delivery,02-06-2026 19:46,Courier Partner,Non-RTO
EVT00000440,ORD0000069,Delivery Failed,02-06-2026 22:43,Courier Partner,Non-RTO
EVT00000441,ORD0000069,Out for Delivery,04-06-2026 20:46,Courier Partner,Non-RTO
EVT00000442,ORD0000069,Delivery Failed,04-06-2026 22:35,Courier Partner,Non-RTO
EVT00000443,ORD0000069,RTO Initiated,06-06-2026 21:35,Courier Partner,RTO
EVT00000444,ORD0000069,RTO In Transit,10-06-2026 21:35,Courier Partner,RTO
EVT00000445,ORD0000069,RTO Received at Warehouse,14-06-2026 21:35,Seller Panel,RTO
EVT00000446,ORD0000070,Order Placed,27-04-2026 16:47,System,Non-RTO
EVT00000447,ORD0000070,Cancelled by Customer,28-04-2026 19:47,Customer App,Non-RTO
EVT00000448,ORD0000071,Order Placed,20-05-2026 23:44,System,Non-RTO
EVT00000449,ORD0000071,Packed,21-05-2026 11:44,Seller Panel,Non-RTO
EVT00000450,ORD0000071,Shipped,22-05-2026 05:44,Courier Partner,Non-RTO
EVT00000451,ORD0000071,Out for Delivery,23-05-2026 04:44,Courier Partner,Non-RTO
EVT00000452,ORD0000071,Delivered,23-05-2026 06:07,Courier Partner,Non-RTO
EVT00000453,ORD0000072,Order Placed,30-06-2026 23:21,System,Non-RTO
EVT00000454,ORD0000072,Packed,01-07-2026 14:21,Seller Panel,Non-RTO
EVT00000455,ORD0000072,Shipped,01-07-2026 21:21,Courier Partner,Non-RTO
EVT00000456,ORD0000072,Out for Delivery,04-07-2026 18:21,Courier Partner,Non-RTO
EVT00000457,ORD0000072,Delivered,04-07-2026 22:46,Courier Partner,Non-RTO
EVT00000458,ORD0000073,Order Placed,01-05-2026 22:22,System,Non-RTO
EVT00000459,ORD0000073,Packed,02-05-2026 17:22,Seller Panel,Non-RTO
EVT00000460,ORD0000073,Shipped,03-05-2026 22:22,Courier Partner,Non-RTO
EVT00000461,ORD0000073,Out for Delivery,10-05-2026 20:22,Courier Partner,Non-RTO
EVT00000462,ORD0000073,Delivered,10-05-2026 22:52,Courier Partner,Non-RTO
EVT00000463,ORD0000074,Order Placed,06-05-2026 16:50,System,Non-RTO
EVT00000464,ORD0000074,Packed,07-05-2026 09:50,Seller Panel,Non-RTO
EVT00000465,ORD0000074,Shipped,08-05-2026 03:50,Courier Partner,Non-RTO
EVT00000466,ORD0000074,Out for Delivery,15-05-2026 01:50,Courier Partner,Non-RTO
EVT00000467,ORD0000074,Delivered,15-05-2026 05:02,Courier Partner,Non-RTO
EVT00000468,ORD0000075,Order Placed,04-04-2026 16:02,System,Non-RTO
EVT00000469,ORD0000075,Packed,05-04-2026 08:02,Seller Panel,Non-RTO
EVT00000470,ORD0000075,Shipped,06-04-2026 14:02,Courier Partner,Non-RTO
EVT00000471,ORD0000075,Out for Delivery,09-04-2026 10:02,Courier Partner,Non-RTO
EVT00000472,ORD0000075,Delivered,09-04-2026 15:28,Courier Partner,Non-RTO
EVT00000473,ORD0000076,Order Placed,13-06-2026 18:14,System,Non-RTO
EVT00000474,ORD0000076,Packed,14-06-2026 05:14,Seller Panel,Non-RTO
EVT00000475,ORD0000076,Shipped,14-06-2026 11:14,Courier Partner,Non-RTO
EVT00000476,ORD0000076,Out for Delivery,20-06-2026 09:14,Courier Partner,Non-RTO
EVT00000477,ORD0000076,Delivery Failed,20-06-2026 11:31,Courier Partner,Non-RTO
EVT00000478,ORD0000076,Out for Delivery,21-06-2026 07:14,Courier Partner,Non-RTO
EVT00000479,ORD0000076,Delivery Failed,21-06-2026 11:54,Courier Partner,Non-RTO
EVT00000480,ORD0000076,RTO Initiated,22-06-2026 22:54,Courier Partner,RTO
EVT00000481,ORD0000076,RTO In Transit,25-06-2026 22:54,Courier Partner,RTO
EVT00000482,ORD0000076,RTO Received at Warehouse,27-06-2026 22:54,Seller Panel,RTO
EVT00000483,ORD0000077,Order Placed,25-05-2026 23:20,System,Non-RTO
EVT00000484,ORD0000077,Packed,26-05-2026 07:20,Seller Panel,Non-RTO
EVT00000485,ORD0000077,Shipped,26-05-2026 21:20,Courier Partner,Non-RTO
EVT00000486,ORD0000077,Out for Delivery,29-05-2026 19:20,Courier Partner,Non-RTO
EVT00000487,ORD0000077,Delivery Failed,29-05-2026 22:14,Courier Partner,Non-RTO
EVT00000488,ORD0000077,Out for Delivery,30-05-2026 17:20,Courier Partner,Non-RTO
EVT00000489,ORD0000077,Delivered,30-05-2026 21:26,Courier Partner,Non-RTO
EVT00000490,ORD0000078,Order Placed,14-04-2026 15:27,System,Non-RTO
EVT00000491,ORD0000078,Packed,15-04-2026 02:27,Seller Panel,Non-RTO
EVT00000492,ORD0000078,Shipped,15-04-2026 22:27,Courier Partner,Non-RTO
EVT00000493,ORD0000078,Out for Delivery,17-04-2026 18:27,Courier Partner,Non-RTO
EVT00000494,ORD0000078,Delivered,17-04-2026 23:22,Courier Partner,Non-RTO
EVT00000495,ORD0000079,Order Placed,19-05-2026 14:57,System,Non-RTO
EVT00000496,ORD0000079,Packed,19-05-2026 18:57,Seller Panel,Non-RTO
EVT00000497,ORD0000079,Shipped,20-05-2026 01:57,Courier Partner,Non-RTO
EVT00000498,ORD0000079,Out for Delivery,21-05-2026 00:57,Courier Partner,Non-RTO
EVT00000499,ORD0000079,Delivered,21-05-2026 02:04,Courier Partner,Non-RTO
EVT00000500,ORD0000080,Order Placed,07-02-2026 20:03,System,Non-RTO
EVT00000501,ORD0000080,Packed,08-02-2026 11:03,Seller Panel,Non-RTO
EVT00000502,ORD0000080,Shipped,08-02-2026 23:03,Courier Partner,Non-RTO
EVT00000503,ORD0000080,Out for Delivery,09-02-2026 19:03,Courier Partner,Non-RTO
EVT00000504,ORD0000080,Delivery Failed,09-02-2026 23:49,Courier Partner,Non-RTO
EVT00000505,ORD0000080,Out for Delivery,10-02-2026 21:03,Courier Partner,Non-RTO
EVT00000506,ORD0000080,Delivered,10-02-2026 23:20,Courier Partner,Non-RTO
EVT00000507,ORD0000081,Order Placed,21-03-2026 12:45,System,Non-RTO
EVT00000508,ORD0000081,Packed,22-03-2026 07:45,Seller Panel,Non-RTO
EVT00000509,ORD0000081,Shipped,22-03-2026 19:45,Courier Partner,Non-RTO
EVT00000510,ORD0000081,Out for Delivery,27-03-2026 16:45,Courier Partner,Non-RTO
EVT00000511,ORD0000081,Delivery Failed,27-03-2026 20:28,Courier Partner,Non-RTO
EVT00000512,ORD0000081,Out for Delivery,30-03-2026 16:45,Courier Partner,Non-RTO
EVT00000513,ORD0000081,Delivered,30-03-2026 20:53,Courier Partner,Non-RTO
EVT00000514,ORD0000082,Order Placed,16-04-2026 19:25,System,Non-RTO
EVT00000515,ORD0000082,Packed,17-04-2026 12:25,Seller Panel,Non-RTO
EVT00000516,ORD0000082,Shipped,18-04-2026 14:25,Courier Partner,Non-RTO
EVT00000517,ORD0000082,Out for Delivery,24-04-2026 12:25,Courier Partner,Non-RTO
EVT00000518,ORD0000082,Delivered,24-04-2026 15:25,Courier Partner,Non-RTO
EVT00000519,ORD0000083,Order Placed,05-03-2026 18:05,System,Non-RTO
EVT00000520,ORD0000083,Packed,06-03-2026 02:05,Seller Panel,Non-RTO
EVT00000521,ORD0000083,Shipped,06-03-2026 08:05,Courier Partner,Non-RTO
EVT00000522,ORD0000083,Out for Delivery,10-03-2026 06:05,Courier Partner,Non-RTO
EVT00000523,ORD0000083,Delivery Failed,10-03-2026 08:10,Courier Partner,Non-RTO
EVT00000524,ORD0000083,Out for Delivery,11-03-2026 05:05,Courier Partner,Non-RTO
EVT00000525,ORD0000083,Delivery Failed,11-03-2026 08:46,Courier Partner,Non-RTO
EVT00000526,ORD0000083,Out for Delivery,13-03-2026 06:05,Courier Partner,Non-RTO
EVT00000527,ORD0000083,Delivered,13-03-2026 09:15,Courier Partner,Non-RTO
EVT00000528,ORD0000084,Order Placed,14-02-2026 23:15,System,Non-RTO
EVT00000529,ORD0000084,Packed,15-02-2026 18:15,Seller Panel,Non-RTO
EVT00000530,ORD0000084,Shipped,16-02-2026 08:15,Courier Partner,Non-RTO
EVT00000531,ORD0000084,Out for Delivery,20-02-2026 06:15,Courier Partner,Non-RTO
EVT00000532,ORD0000084,Delivered,20-02-2026 09:32,Courier Partner,Non-RTO
EVT00000533,ORD0000085,Order Placed,16-04-2026 22:06,System,Non-RTO
EVT00000534,ORD0000085,Packed,17-04-2026 06:06,Seller Panel,Non-RTO
EVT00000535,ORD0000085,Shipped,18-04-2026 07:06,Courier Partner,Non-RTO
EVT00000536,ORD0000085,Out for Delivery,23-04-2026 05:06,Courier Partner,Non-RTO
EVT00000537,ORD0000085,Delivered,23-04-2026 07:32,Courier Partner,Non-RTO
EVT00000538,ORD0000086,Order Placed,25-02-2026 21:07,System,Non-RTO
EVT00000539,ORD0000086,Packed,26-02-2026 03:07,Seller Panel,Non-RTO
EVT00000540,ORD0000086,Shipped,26-02-2026 22:07,Courier Partner,Non-RTO
EVT00000541,ORD0000086,Out for Delivery,01-03-2026 18:07,Courier Partner,Non-RTO
EVT00000542,ORD0000086,Delivered,01-03-2026 23:27,Courier Partner,Non-RTO
EVT00000543,ORD0000087,Order Placed,21-07-2026 15:50,System,Non-RTO
EVT00000544,ORD0000087,Packed,22-07-2026 10:50,Seller Panel,Non-RTO
EVT00000545,ORD0000087,Shipped,22-07-2026 23:50,Courier Partner,Non-RTO
EVT00000546,ORD0000087,Out for Delivery,26-07-2026 22:50,Courier Partner,Non-RTO
EVT00000547,ORD0000087,Delivery Failed,27-07-2026 00:22,Courier Partner,Non-RTO
EVT00000548,ORD0000087,Out for Delivery,27-07-2026 19:50,Courier Partner,Non-RTO
EVT00000549,ORD0000087,Delivered,28-07-2026 00:26,Courier Partner,Non-RTO
EVT00000550,ORD0000088,Order Placed,15-03-2026 15:29,System,Non-RTO
EVT00000551,ORD0000088,Packed,15-03-2026 22:29,Seller Panel,Non-RTO
EVT00000552,ORD0000088,Shipped,17-03-2026 00:29,Courier Partner,Non-RTO
EVT00000553,ORD0000088,Out for Delivery,18-03-2026 21:29,Courier Partner,Non-RTO
EVT00000554,ORD0000088,Delivered,19-03-2026 00:42,Courier Partner,Non-RTO
EVT00000555,ORD0000089,Order Placed,19-04-2026 17:00,System,Non-RTO
EVT00000556,ORD0000089,Packed,20-04-2026 04:00,Seller Panel,Non-RTO
EVT00000557,ORD0000089,Shipped,20-04-2026 17:00,Courier Partner,Non-RTO
EVT00000558,ORD0000089,Out for Delivery,26-04-2026 15:00,Courier Partner,Non-RTO
EVT00000559,ORD0000089,Delivered,26-04-2026 18:27,Courier Partner,Non-RTO
EVT00000560,ORD0000090,Order Placed,26-02-2026 18:29,System,Non-RTO
EVT00000561,ORD0000090,Packed,27-02-2026 00:29,Seller Panel,Non-RTO
EVT00000562,ORD0000090,Shipped,28-02-2026 02:29,Courier Partner,Non-RTO
EVT00000563,ORD0000090,Out for Delivery,08-03-2026 01:29,Courier Partner,Non-RTO
EVT00000564,ORD0000090,Delivered,08-03-2026 03:54,Courier Partner,Non-RTO
EVT00000565,ORD0000091,Order Placed,08-04-2026 19:59,System,Non-RTO
EVT00000566,ORD0000091,Packed,09-04-2026 04:59,Seller Panel,Non-RTO
EVT00000567,ORD0000091,Shipped,09-04-2026 10:59,Courier Partner,Non-RTO
EVT00000568,ORD0000091,Out for Delivery,12-04-2026 07:59,Courier Partner,Non-RTO
EVT00000569,ORD0000091,Delivered,12-04-2026 12:02,Courier Partner,Non-RTO
EVT00000570,ORD0000092,Order Placed,12-02-2026 19:16,System,Non-RTO
EVT00000571,ORD0000092,Packed,13-02-2026 14:16,Seller Panel,Non-RTO
EVT00000572,ORD0000092,Shipped,14-02-2026 04:16,Courier Partner,Non-RTO
EVT00000573,ORD0000092,Out for Delivery,18-02-2026 03:16,Courier Partner,Non-RTO
EVT00000574,ORD0000092,Delivered,18-02-2026 04:43,Courier Partner,Non-RTO
EVT00000575,ORD0000093,Order Placed,11-06-2026 15:57,System,Non-RTO
EVT00000576,ORD0000093,Packed,12-06-2026 09:57,Seller Panel,Non-RTO
EVT00000577,ORD0000093,Shipped,13-06-2026 06:57,Courier Partner,Non-RTO
EVT00000578,ORD0000093,Out for Delivery,15-06-2026 04:57,Courier Partner,Non-RTO
EVT00000579,ORD0000093,Delivery Failed,15-06-2026 07:29,Courier Partner,Non-RTO
EVT00000580,ORD0000093,Out for Delivery,17-06-2026 04:57,Courier Partner,Non-RTO
EVT00000581,ORD0000093,Delivery Failed,17-06-2026 07:50,Courier Partner,Non-RTO
EVT00000582,ORD0000093,RTO Initiated,18-06-2026 15:50,Courier Partner,RTO
EVT00000583,ORD0000093,RTO In Transit,23-06-2026 15:50,Courier Partner,RTO
EVT00000584,ORD0000093,RTO Received at Warehouse,25-06-2026 15:50,Seller Panel,RTO
EVT00000585,ORD0000094,Order Placed,25-07-2026 20:39,System,Non-RTO
EVT00000586,ORD0000094,Packed,26-07-2026 06:39,Seller Panel,Non-RTO
EVT00000587,ORD0000094,Shipped,26-07-2026 18:39,Courier Partner,Non-RTO
EVT00000588,ORD0000094,Out for Delivery,30-07-2026 16:39,Courier Partner,Non-RTO
EVT00000589,ORD0000094,Delivered,30-07-2026 19:32,Courier Partner,Non-RTO
EVT00000590,ORD0000095,Order Placed,20-02-2026 17:58,System,Non-RTO
EVT00000591,ORD0000095,Packed,21-02-2026 08:58,Seller Panel,Non-RTO
EVT00000592,ORD0000095,Shipped,22-02-2026 13:58,Courier Partner,Non-RTO
EVT00000593,ORD0000095,Out for Delivery,28-02-2026 10:58,Courier Partner,Non-RTO
EVT00000594,ORD0000095,Delivery Failed,28-02-2026 14:46,Courier Partner,Non-RTO
EVT00000595,ORD0000095,Out for Delivery,02-03-2026 10:58,Courier Partner,Non-RTO
EVT00000596,ORD0000095,Delivered,02-03-2026 14:56,Courier Partner,Non-RTO
EVT00000597,ORD0000096,Order Placed,17-05-2026 17:49,System,Non-RTO
EVT00000598,ORD0000096,Packed,18-05-2026 10:49,Seller Panel,Non-RTO
